Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status,Cost per item
sillon-exterior-estilo-elegante-80104-cm,Sillón exterior · estilo elegante | 80×104 cm,"<p>El sillón destaca por su formato generoso y diseño moderno. Pensado para exterior, combina resistencia y comodidad en una pieza elegante y versátil.</p>
<ul>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 80 cm &nbsp;|&nbsp; Fondo: 84 cm &nbsp;|&nbsp; Alto: 104 cm</p>",Muebles Exterior,,Sillón,"exterior, terraza, jardín, sillón, hostelería",TRUE,Title,Default Title,557-010478,0,shopify,10,deny,manual,694.21,840.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/bolonia%20xl%20(3).jpg,1,Sillón exterior · estilo elegante | 80×104 cm,FALSE,Sillón exterior · estilo elegante | 80×104 cm,"El sillón destaca por su formato generoso y diseño moderno. Pensado para exterior, combina resistencia y comodidad en una pieza elegante y versátil.",active,462.00
sofa-terraza-2-plazas-estilo-contemporaneo-164104-cm,Sofá terraza 2 plazas · estilo contemporáneo | 164×104 cm,"<p>El sofá de 2 plazas ofrece una sentada amplia y confortable con un diseño contemporáneo. Ideal para terrazas que buscan equilibrio entre estilo y funcionalidad.</p>
<ul>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 164 cm &nbsp;|&nbsp; Fondo: 84 cm &nbsp;|&nbsp; Alto: 104 cm</p>",Muebles Exterior,,Sofá,"exterior, terraza, jardín, sofá, 2 plazas, hostelería",TRUE,Title,Default Title,557-010479,0,shopify,10,deny,manual,1078.51,1305.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/bolonia%20xl.jpg,1,Sofá terraza 2 plazas · estilo contemporáneo | 164×104 cm,FALSE,Sofá terraza 2 plazas · estilo contemporáneo | 164×104 cm,El sofá de 2 plazas ofrece una sentada amplia y confortable con un diseño contemporáneo. Ideal para terrazas que buscan equilibrio entre estilo y funcionalidad.,active,718.00
sofa-terraza-3-plazas-estilo-contemporaneo-215104-cm,Sofá terraza 3 plazas · estilo contemporáneo | 215×104 cm,"<p>El sofá de 3 plazas aporta amplitud y presencia al espacio exterior. Sus cojines confortables y estructura sólida garantizan una experiencia de descanso superior.</p>
<ul>
  <li>Cojines con <strong>tapizado técnico para exterior</strong>, resistentes a la intemperie</li>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Diámetro: 215 cm &nbsp;|&nbsp; Fondo: 84 cm &nbsp;|&nbsp; Alto: 104 cm</p>",Muebles Exterior,,Sofá,"exterior, terraza, jardín, sofá, 3 plazas, hostelería",TRUE,Title,Default Title,557-010480,0,shopify,10,deny,manual,1438.02,1740.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/bolonia%20xl%20(2).jpg,1,Sofá terraza 3 plazas · estilo contemporáneo | 215×104 cm,FALSE,Sofá terraza 3 plazas · estilo contemporáneo | 215×104 cm,El sofá de 3 plazas aporta amplitud y presencia al espacio exterior. Sus cojines confortables y estructura sólida garantizan una experiencia de descanso superior.,active,957.00
mesa-de-centro-exterior-125-cm-altura-42-cm,Mesa de centro exterior 125 cm · altura 42 cm,"<p>La mesa de centro x65x42 combina diseño moderno y funcionalidad. Su tamaño amplio la convierte en el complemento ideal para conjuntos de gran formato.</p>
<ul>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 125 cm &nbsp;|&nbsp; Fondo: 65 cm &nbsp;|&nbsp; Alto: 42 cm</p>",Muebles Exterior,,Mesa centro,"exterior, terraza, jardín, mesa centro",TRUE,Title,Default Title,557-0008,0,shopify,10,deny,manual,388.43,470.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/mesa%20bolonia%20centro.png,1,Mesa de centro exterior 125 cm · altura 42 cm,FALSE,Mesa de centro exterior 125 cm · altura 42 cm,La mesa de centro x65x42 combina diseño moderno y funcionalidad. Su tamaño amplio la convierte en el complemento ideal para conjuntos de gran formato.,active,259.00
reposapies-exterior-855043-cm-2,Reposapiés exterior · 85×50×43 cm 2,"<p>El reposapiés complementa el conjunto aportando mayor comodidad y versatilidad. Puede utilizarse como extensión del asiento o como apoyo auxiliar manteniendo la estética del conjunto.</p>
<ul>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 85 cm &nbsp;|&nbsp; Fondo: 50 cm &nbsp;|&nbsp; Alto: 43 cm</p>",Muebles Exterior,,Reposapiés,"exterior, terraza, jardín, reposapiés",TRUE,Title,Default Title,557-010482,0,shopify,10,deny,manual,280.99,340.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/bolonia%20xl%20(3).jpg,1,Reposapiés exterior · 85×50×43 cm 2,FALSE,Reposapiés exterior · 85×50×43 cm 2,El reposapiés complementa el conjunto aportando mayor comodidad y versatilidad. Puede utilizarse como extensión del asiento o como apoyo auxiliar manteniendo la estética del conjunto.,active,187.00
set-jardin-2-plazas-elegante-sofa-2-plazas-2-sillones-mesa-5,Set jardín 2 plazas · elegante | sofá 2 plazas + 2 sillones + mesa 5,"<p>El Set incluye sofá de 2 plazas, sillones y mesa de centro, creando un espacio exterior amplio y elegante. Perfecto para terrazas modernas que buscan confort y diseño.</p>
<ul>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Composición completa: <strong>sofá 2 plazas + 2 sillones + mesa de centro</strong> (todo incluido en el precio, listo para montar)</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>",Muebles Exterior,,Conjunto sofá,"exterior, terraza, jardín, conjunto sofá, 2 plazas, hostelería",TRUE,Title,Default Title,557-0793,0,shopify,10,deny,manual,2851.24,3450.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/bolonia%20xl%20%20(2).png,1,Set jardín 2 plazas · elegante | sofá 2 plazas + 2 sillones + mesa 5,FALSE,Set jardín 2 plazas · elegante | sofá 2 plazas + 2 sillones + mesa 5,"El Set incluye sofá de 2 plazas, sillones y mesa de centro, creando un espacio exterior amplio y elegante. Perfecto para terrazas modernas que buscan confort y diseño.",active,1898.00
set-jardin-3-plazas-contemporaneo-sofa-3-plazas-2-sillones-mesa-2,Set jardín 3 plazas · contemporáneo | sofá 3 plazas + 2 sillones + mesa 2,"<p>El Set ofrece una composición completa con sofá de 3 plazas, sillones y mesa de centro. Diseñado para aportar amplitud, resistencia y sofisticación en jardines y terrazas.</p>
<ul>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Composición completa: <strong>sofá 3 plazas + 2 sillones + mesa de centro</strong> (todo incluido en el precio, listo para montar)</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>",Muebles Exterior,,Conjunto sofá,"exterior, terraza, jardín, conjunto sofá, 3 plazas, hostelería",TRUE,Title,Default Title,557-010483,0,shopify,10,deny,manual,3214.88,3890.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/bolonia%20xl%20%20(1).png,1,Set jardín 3 plazas · contemporáneo | sofá 3 plazas + 2 sillones + mesa 2,FALSE,Set jardín 3 plazas · contemporáneo | sofá 3 plazas + 2 sillones + mes,"El Set ofrece una composición completa con sofá de 3 plazas, sillones y mesa de centro. Diseñado para aportar amplitud, resistencia y sofisticación en jardines y terrazas.",active,2140.00
sillon-exterior-bicolor-estilo-bicolor-7376-cm,Sillón exterior bicolor · estilo bicolor | 73×76 cm,"<p>El sillón Bicolor destaca por su diseño contemporáneo con acabado en doble tonalidad que aporta personalidad y sofisticación al espacio exterior. Su estructura resistente y cojines confortables ofrecen estabilidad y una experiencia de descanso cómoda, ideal para terrazas modernas.</p>
<ul>
  <li>Acabado <strong>bicolor</strong>: combinación cromática que aporta personalidad y un toque de sofisticación al espacio exterior</li>
  <li>Cojines con <strong>tapizado técnico para exterior</strong>, resistentes a la intemperie</li>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 73 cm &nbsp;|&nbsp; Fondo: 70 cm &nbsp;|&nbsp; Alto: 76 cm</p>",Muebles Exterior,,Sillón,"exterior, terraza, jardín, sillón, bicolor, hostelería",TRUE,Title,Default Title,558-0051,0,shopify,10,deny,manual,644.63,780.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/sillon%20bicolor%20diva.jpg,1,Sillón exterior bicolor · estilo bicolor | 73×76 cm,FALSE,Sillón exterior bicolor · estilo bicolor | 73×76 cm,"El sillón Bicolor destaca por su diseño contemporáneo con acabado en doble tonalidad que aporta personalidad y sofisticación al espacio exterior. Su estructura resistente y cojines confortables ofrecen estabilidad y una experiencia de descanso cómoda, ideal para terrazas modernas.",active,429.00
sofa-terraza-bicolor-2-plazas-estilo-bicolor-14076-cm,Sofá terraza bicolor 2 plazas · estilo bicolor | 140×76 cm,"<p>El sofá Bicolor de 2 plazas combina elegancia y contraste cromático en una pieza moderna y equilibrada. Perfecto para terrazas de tamaño medio, ofrece comodidad gracias a sus cojines amplios y estructura sólida preparada para exterior.</p>
<ul>
  <li>Acabado <strong>bicolor</strong>: combinación cromática que aporta personalidad y un toque de sofisticación al espacio exterior</li>
  <li>Cojines con <strong>tapizado técnico para exterior</strong>, resistentes a la intemperie</li>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 140 cm &nbsp;|&nbsp; Fondo: 70 cm &nbsp;|&nbsp; Alto: 76 cm</p>",Muebles Exterior,,Sofá,"exterior, terraza, jardín, sofá, bicolor, 2 plazas, hostelería",TRUE,Title,Default Title,558-0070,0,shopify,10,deny,manual,929.75,1125.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/sofa%20diva%20bicolor.jpg,1,Sofá terraza bicolor 2 plazas · estilo bicolor | 140×76 cm,FALSE,Sofá terraza bicolor 2 plazas · estilo bicolor | 140×76 cm,"El sofá Bicolor de 2 plazas combina elegancia y contraste cromático en una pieza moderna y equilibrada. Perfecto para terrazas de tamaño medio, ofrece comodidad gracias a sus cojines amplios y estructura sólida preparada para exterior.",active,619.00
sofa-terraza-bicolor-3-plazas-estilo-bicolor-20076-cm,Sofá terraza bicolor 3 plazas · estilo bicolor | 200×76 cm,"<p>El sofá Bicolor de 3 plazas aporta amplitud y estilo al salón exterior. Su diseño en doble color crea un efecto visual sofisticado, mientras que su asiento profundo y confortable invita al relax y a largas reuniones al aire libre.</p>
<ul>
  <li>Acabado <strong>bicolor</strong>: combinación cromática que aporta personalidad y un toque de sofisticación al espacio exterior</li>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Diámetro: 200 cm &nbsp;|&nbsp; Fondo: 70 cm &nbsp;|&nbsp; Alto: 76 cm</p>",Muebles Exterior,,Sofá,"exterior, terraza, jardín, sofá, bicolor, 3 plazas, hostelería",TRUE,Title,Default Title,558-0052,0,shopify,10,deny,manual,1148.76,1390.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/sofa%20diva%203%20plazas.jpg,1,Sofá terraza bicolor 3 plazas · estilo bicolor | 200×76 cm,FALSE,Sofá terraza bicolor 3 plazas · estilo bicolor | 200×76 cm,"El sofá Bicolor de 3 plazas aporta amplitud y estilo al salón exterior. Su diseño en doble color crea un efecto visual sofisticado, mientras que su asiento profundo y confortable invita al relax y a largas reuniones al aire libre.",active,765.00
mesa-de-centro-exterior-hpl-120-cm-altura-40-cm,Mesa de centro exterior HPL 120 cm · altura 40 cm,"<p>La mesa de centro Bicolor 120 con tablero HPL combina resistencia y diseño moderno. Su superficie amplia y duradera está preparada para uso exterior, ofreciendo funcionalidad y un acabado elegante que complementa el conjunto.</p>
<ul>
  <li>Tablero en <strong>HPL de alta presión</strong>: resiste humedad, rayos UV y uso intensivo — fácil de limpiar con agua y jabón</li>
  <li>Acabado <strong>bicolor</strong>: combinación cromática que aporta personalidad y un toque de sofisticación al espacio exterior</li>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 120 cm &nbsp;|&nbsp; Fondo: 60 cm &nbsp;|&nbsp; Alto: 40 cm</p>",Muebles Exterior,,Mesa centro,"exterior, terraza, jardín, mesa centro, HPL, bicolor",TRUE,Title,Default Title,558-0033,0,shopify,10,deny,manual,487.60,590.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/mesa%20de%20centro%20diva%20120.png,1,Mesa de centro exterior HPL 120 cm · altura 40 cm,FALSE,Mesa de centro exterior HPL 120 cm · altura 40 cm,"La mesa de centro Bicolor 120 con tablero HPL combina resistencia y diseño moderno. Su superficie amplia y duradera está preparada para uso exterior, ofreciendo funcionalidad y un acabado elegante que complementa el conjunto.",active,325.00
mesa-de-centro-exterior-hpl-135-cm-altura-40-cm,Mesa de centro exterior HPL 135 cm · altura 40 cm,"<p>La mesa de centro Bicolor 135 HPL destaca por su mayor superficie y presencia visual. Ideal para conjuntos amplios, aporta estabilidad, resistencia y un diseño actual perfecto para terrazas sofisticadas.</p>
<ul>
  <li>Tablero en <strong>HPL de alta presión</strong>: resiste humedad, rayos UV y uso intensivo — fácil de limpiar con agua y jabón</li>
  <li>Acabado <strong>bicolor</strong>: combinación cromática que aporta personalidad y un toque de sofisticación al espacio exterior</li>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 135 cm &nbsp;|&nbsp; Fondo: 60 cm &nbsp;|&nbsp; Alto: 40 cm</p>",Muebles Exterior,,Mesa centro,"exterior, terraza, jardín, mesa centro, HPL, bicolor",TRUE,Title,Default Title,558-0039,0,shopify,10,deny,manual,570.25,690.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/mesa%20de%20centro%20diva%20135.jpg,1,Mesa de centro exterior HPL 135 cm · altura 40 cm,FALSE,Mesa de centro exterior HPL 135 cm · altura 40 cm,"La mesa de centro Bicolor 135 HPL destaca por su mayor superficie y presencia visual. Ideal para conjuntos amplios, aporta estabilidad, resistencia y un diseño actual perfecto para terrazas sofisticadas.",active,380.00
reposapies-exterior-bicolor-704544-cm,Reposapiés exterior bicolor · 70×45×44 cm,"<p>El reposapiés Bicolor complementa el conjunto aportando mayor comodidad y versatilidad. Puede utilizarse como extensión del asiento o como apoyo auxiliar manteniendo la coherencia estética del diseño bicolor.</p>
<ul>
  <li>Acabado <strong>bicolor</strong>: combinación cromática que aporta personalidad y un toque de sofisticación al espacio exterior</li>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 70 cm &nbsp;|&nbsp; Fondo: 45 cm &nbsp;|&nbsp; Alto: 44 cm</p>",Muebles Exterior,,Reposapiés,"exterior, terraza, jardín, reposapiés, bicolor",TRUE,Title,Default Title,558-0049,0,shopify,10,deny,manual,347.11,420.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/sillon%20bicolor%20diva.jpg,1,Reposapiés exterior bicolor · 70×45×44 cm,FALSE,Reposapiés exterior bicolor · 70×45×44 cm,El reposapiés Bicolor complementa el conjunto aportando mayor comodidad y versatilidad. Puede utilizarse como extensión del asiento o como apoyo auxiliar manteniendo la coherencia estética del diseño bicolor.,active,231.00
set-jardin-bicolor-2-plazas-bicolor-sofa-2-plazas-2-sillones-mesa,Set jardín bicolor 2 plazas · bicolor | sofá 2 plazas + 2 sillones + mesa,"<p>El Set Bicolor incluye sofá de 2 plazas, sillones y mesa de centro, formando una composición moderna y equilibrada. Su diseño en doble tonalidad aporta personalidad mientras garantiza confort y resistencia en exterior.</p>
<ul>
  <li>Acabado <strong>bicolor</strong>: combinación cromática que aporta personalidad y un toque de sofisticación al espacio exterior</li>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Composición completa: <strong>sofá 2 plazas + 2 sillones + mesa de centro</strong> (todo incluido en el precio, listo para montar)</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>",Muebles Exterior,,Conjunto sofá,"exterior, terraza, jardín, conjunto sofá, bicolor, 2 plazas, hostelería",TRUE,Title,Default Title,558-0066,0,shopify,10,deny,manual,2706.61,3275.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/1739540503_DIVA-7.jpg,1,Set jardín bicolor 2 plazas · bicolor | sofá 2 plazas + 2 sillones + mesa,FALSE,Set jardín bicolor 2 plazas · bicolor | sofá 2 plazas + 2 sillones + m,"El Set Bicolor incluye sofá de 2 plazas, sillones y mesa de centro, formando una composición moderna y equilibrada. Su diseño en doble tonalidad aporta personalidad mientras garantiza confort y resistencia en exterior.",active,1802.00
set-jardin-bicolor-3-plazas-bicolor-sofa-3-plazas-2-sillones-mesa,Set jardín bicolor 3 plazas · bicolor | sofá 3 plazas + 2 sillones + mesa,"<p>El Set Bicolor ofrece una solución completa con sofá de 3 plazas, sillones y mesa de centro. Amplio, elegante y confortable, transforma cualquier terraza en un espacio exterior sofisticado.</p>
<ul>
  <li>Acabado <strong>bicolor</strong>: combinación cromática que aporta personalidad y un toque de sofisticación al espacio exterior</li>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Composición completa: <strong>sofá 3 plazas + 2 sillones + mesa de centro</strong> (todo incluido en el precio, listo para montar)</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>",Muebles Exterior,,Conjunto sofá,"exterior, terraza, jardín, conjunto sofá, bicolor, 3 plazas, hostelería",TRUE,Title,Default Title,558-0050,0,shopify,10,deny,manual,3008.26,3640.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/1739540503_DIVA_N24.jpg,1,Set jardín bicolor 3 plazas · bicolor | sofá 3 plazas + 2 sillones + mesa,FALSE,Set jardín bicolor 3 plazas · bicolor | sofá 3 plazas + 2 sillones + m,"El Set Bicolor ofrece una solución completa con sofá de 3 plazas, sillones y mesa de centro. Amplio, elegante y confortable, transforma cualquier terraza en un espacio exterior sofisticado.",active,2002.00
sillon-exterior-estilo-versatil-7685-cm,Sillón exterior · estilo versátil | 76×85 cm,"<p>El sillón combina líneas modernas y confort en una pieza ligera y versátil. Su estructura resistente y asiento cómodo lo convierten en una opción ideal para crear rincones acogedores en exteriores actuales.</p>
<ul>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 76 cm &nbsp;|&nbsp; Fondo: 80 cm &nbsp;|&nbsp; Alto: 85 cm</p>",Muebles Exterior,,Sillón,"exterior, terraza, jardín, sillón, hostelería",TRUE,Title,Default Title,557-010716,0,shopify,10,deny,manual,438.02,530.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/leisa%20sillon.jpg,1,Sillón exterior · estilo versátil | 76×85 cm,FALSE,Sillón exterior · estilo versátil | 76×85 cm,El sillón combina líneas modernas y confort en una pieza ligera y versátil. Su estructura resistente y asiento cómodo lo convierten en una opción ideal para crear rincones acogedores en exteriores actuales.,active,292.00
sofa-terraza-2-plazas-estilo-contemporaneo-13785-cm,Sofá terraza 2 plazas · estilo contemporáneo | 137×85 cm,"<p>El sofá de 2 plazas ofrece equilibrio entre diseño y funcionalidad. Perfecto para terrazas de tamaño medio, proporciona comodidad y una estética contemporánea preparada para el uso exterior.</p>
<ul>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 137 cm &nbsp;|&nbsp; Fondo: 80 cm &nbsp;|&nbsp; Alto: 85 cm</p>",Muebles Exterior,,Sofá,"exterior, terraza, jardín, sofá, 2 plazas, hostelería",TRUE,Title,Default Title,557-010717,0,shopify,10,deny,manual,619.83,750.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/leisa%202%20plazas.jpg,1,Sofá terraza 2 plazas · estilo contemporáneo | 137×85 cm,FALSE,Sofá terraza 2 plazas · estilo contemporáneo | 137×85 cm,"El sofá de 2 plazas ofrece equilibrio entre diseño y funcionalidad. Perfecto para terrazas de tamaño medio, proporciona comodidad y una estética contemporánea preparada para el uso exterior.",active,413.00
sofa-terraza-3-plazas-estilo-contemporaneo-19685-cm,Sofá terraza 3 plazas · estilo contemporáneo | 196×85 cm,"<p>El sofá de 3 plazas aporta amplitud y elegancia al espacio exterior. Sus cojines confortables y su estructura sólida garantizan una experiencia de descanso cómoda y duradera.</p>
<ul>
  <li>Cojines con <strong>tapizado técnico para exterior</strong>, resistentes a la intemperie</li>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 196 cm &nbsp;|&nbsp; Fondo: 80 cm &nbsp;|&nbsp; Alto: 85 cm</p>",Muebles Exterior,,Sofá,"exterior, terraza, jardín, sofá, 3 plazas, hostelería",TRUE,Title,Default Title,557-010718,0,shopify,10,deny,manual,801.65,970.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/leisa%20sofa%203%20plazas.jpg,1,Sofá terraza 3 plazas · estilo contemporáneo | 196×85 cm,FALSE,Sofá terraza 3 plazas · estilo contemporáneo | 196×85 cm,El sofá de 3 plazas aporta amplitud y elegancia al espacio exterior. Sus cojines confortables y su estructura sólida garantizan una experiencia de descanso cómoda y duradera.,active,534.00
